Ticker,Earnings Yield,Value,Leverage,Growth,Profitability,Dividend Yield,Size,Liquidity,Market Sensitivity,Medium-Term Momentum,Industry,market_cap,Market Cap class
CRM,-0.24413296580314636,0.011299900710582733,-0.6735919117927551,0.8570632338523865,0.3432452082633972,-0.6382398009300232,0.3039216995239258,0.4059540629386902,1.0283203125,-2.6464138613846444e-07,Information Technology-S,206449049600.0,Large Cap
CSCO,0.15093301236629486,-0.11838623136281967,-0.7572731375694275,-0.5697579979896545,-0.022541191428899765,0.5970211625099182,0.30502137541770935,0.3693658113479614,-0.5061466693878174,0.01837615668773651,Information Technology-S,230485393408.0,Large Cap
CSGP,-0.2577959895133972,-0.13132299482822418,-0.7115976214408875,0.14792031049728394,-0.3202555179595947,-0.6382398009300232,-0.10856004059314728,0.3198677599430084,0.8102153539657593,0.27251046895980835,Real Estate-S,33634719744.0,Large Cap
CSH_AED,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_ARS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_AUD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_BAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_BDT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_BGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_BHD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_BRL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_BWP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_CAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_CHF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_CLP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_CNY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_COP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_CZK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_DKK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_EGP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_EUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_GBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_GHS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_HKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_HUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_IDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_ILS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_INR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_ISK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_JMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_JOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_JPY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_KES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_KRW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_KWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_KZT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_LBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_LKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_MAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_MKD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_MUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_MWK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_MXN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_MYR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_NAD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_NGN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_NOK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_NZD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_OMR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_PEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_PHP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_PKR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_PLN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_QAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_RON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_RSD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_RUB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_SAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_SEK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_SGD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_THB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_TND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_TRY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_TTD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_TWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_TZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_UAH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_UGX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_USD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_VER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_VND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_XOF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_ZAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSH_ZMW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Small Cap
CSX,0.146867036819458,-0.15593820810317993,0.2674899697303772,-0.4164743423461914,-0.13697852194309235,-0.11238331347703934,0.0424497164785862,0.5435807108879089,-0.16691827774047852,-0.2215847223997116,Industrials-S,61694648320.0,Large Cap
CTAS,-0.1349196434020996,-0.34614312648773193,-0.09017367660999298,-0.259346604347229,0.22016550600528717,-0.2539476454257965,-0.03110782988369465,0.048768095672130585,0.20438772439956665,0.08080874383449554,Industrials-S,51109076992.0,Large Cap
CTLT,-0.2603257894515991,0.569597065448761,0.16261102259159088,-0.32734590768814087,-0.5894424319267273,-0.6382398009300232,-0.4608171880245209,1.3898807764053345,0.7775854468345642,-1.7132867574691772,Health Care-S,8618804224.0,Medium Cap
CTRA,1.114393711090088,0.7020944952964783,-0.701714277267456,1.341407299041748,0.27459481358528137,2.914189338684082,-0.2572779059410095,0.9069246649742126,-0.47338253259658813,-0.5318783521652222,Energy-S,21179039744.0,Large Cap
CTSH,0.2088642120361328,0.2038273960351944,-0.8143336772918701,-0.49823668599128723,0.017683854326605797,0.07582203298807144,-0.1280682235956192,0.7341253757476807,0.18469130992889404,-0.47870951890945435,Information Technology-S,36059926528.0,Large Cap
CTVA,-0.03744777664542198,0.6423087120056152,-0.7389564514160156,1.073907732963562,-0.5060794353485107,-0.20302949845790863,-0.07993088662624359,0.16195987164974213,-0.0302137341350317,-0.286506712436676,Materials-S,36417990656.0,Large Cap
CVS,0.2226441651582718,0.9406271576881409,-0.08549152314662933,0.13501553237438202,-0.030358104035258293,0.7506921291351318,0.10472752898931503,0.8536192774772644,-1.0585001707077026,-0.9966028928756714,Health Care-S,86221766656.0,Large Cap
CVX,0.5371261239051819,0.4775678515434265,-0.7925393581390381,0.3854855000972748,0.05281038209795952,0.9306032061576843,0.3856182098388672,0.1861133575439453,-0.7411242723464966,-0.22266514599323273,Energy-S,305139712000.0,Large Cap
CZR,-0.38547858595848083,0.12095675617456436,2.401284694671631,0.6964364647865295,-0.6333296895027161,-0.6382398009300232,-0.39217469096183777,0.7999202013015747,2.889974594116211,-0.18783001601696014,Consumer Discretionary-S,11384535040.0,Large Cap
D,-0.00563517352566123,0.591102123260498,0.39270442724227905,-0.17468903958797455,-0.5484046339988708,1.4361492395401,-0.06020538881421089,0.389858603477478,-1.0919699668884277,-1.070944905281067,Utilities-S,41470472192.0,Large Cap
DAL,0.3678227961063385,-0.09924007952213287,1.3021005392074585,-0.3943747580051422,0.2480780929327011,-0.6382398009300232,-0.15446379780769348,1.4179701805114746,1.1468888521194458,0.4189363420009613,Industrials-S,28162406400.0,Large Cap
DD,-0.024732261896133423,0.9907824993133545,-0.5097532272338867,-0.32789871096611023,-0.5965172648429871,0.22240158915519714,-0.1333053559064865,0.7723358869552612,0.8346790671348572,0.07998695224523544,Materials-S,35214569472.0,Large Cap
DE,0.2619091272354126,-0.14460818469524384,0.9391615986824036,0.2444036453962326,-0.1938486546278,-0.14636850357055664,0.17406237125396729,0.34570419788360596,0.020464224740862846,0.2111104130744934,Industrials-S,118478888960.0,Large Cap
DFS,0.709959089756012,0.3105449974536896,-0.29860490560531616,-0.36544254422187805,-0.4370926320552826,0.277949720621109,-0.15145207941532135,0.5810415744781494,0.5790295600891113,-0.02147790789604187,Financials-S,22582802432.0,Large Cap
DG,0.16119958460330963,-0.19108743965625763,1.0172288417816162,-0.31256502866744995,0.02188078686594963,-0.0765605941414833,-0.10129132121801376,1.9593456983566284,-0.9736250042915344,-1.0967872142791748,Consumer Staples-S,33995661312.0,Large Cap
DGX,0.08942226320505142,0.2059020698070526,-0.08525240421295166,-0.5180556178092957,-0.20146478712558746,0.17389215528964996,-0.3016551733016968,1.4393888711929321,-0.8562577366828918,-0.2814764082431793,Health Care-S,14859913216.0,Large Cap
DHI,0.585482120513916,0.4205865263938904,-0.5439664721488953,0.29532548785209656,-0.17656929790973663,-0.30141445994377136,-0.0777243971824646,0.7037122845649719,0.5246915221214294,0.9348829984664917,Consumer Discretionary-S,39658557440.0,Large Cap
DHR,-0.030528077855706215,0.025864968076348305,-0.43208548426628113,0.20358392596244812,-0.23106218874454498,-0.46080508828163147,0.2637608051300049,0.173765167593956,0.2682523727416992,-0.6800647974014282,Health Care-S,194924920832.0,Large Cap
DIS,-0.07154060155153275,0.5753868222236633,-0.40106892585754395,-0.6872212886810303,-0.43375086784362793,-0.6382398009300232,0.24844658374786377,0.5740469098091125,0.572575032711029,-0.685257613658905,Communication Services-S,154433437696.0,Large Cap
DLR,-0.2655002772808075,0.4258335828781128,0.1675673872232437,-0.32588663697242737,-0.6467430591583252,1.1544854640960693,-0.1325950175523758,0.6051875948905945,0.10572811216115952,-0.6697747707366943,Real Estate-S,40309358592.0,Large Cap
DLTR,0.0035308359656482935,0.02046235091984272,0.18777407705783844,0.32177841663360596,-0.12785224616527557,-0.6382398009300232,-0.13685929775238037,1.1148478984832764,-0.37199509143829346,-0.7135579586029053,Consumer Staples-S,27082737664.0,Large Cap
DOV,0.10033886879682541,-0.08962757885456085,-0.14856335520744324,-0.18702945113182068,-0.19355294108390808,-0.06735599040985107,-0.23971574008464813,0.4254995882511139,0.2998347580432892,-0.07302200049161911,Industrials-S,20504129536.0,Large Cap
DOW,0.2693619728088379,0.47532200813293457,-0.22317276895046234,-0.1436876505613327,-0.23861455917358398,1.531659483909607,-0.09770143032073975,0.7365607023239136,0.11444180458784103,-0.22638235986232758,Materials-S,38837866496.0,Large Cap
DPZ,-0.02954084798693657,-1.091785192489624,3.991335153579712,-0.42628931999206543,1.220259666442871,-0.0720120295882225,-0.3667522370815277,2.606238842010498,-0.20710338652133942,-0.7565536499023438,Consumer Discretionary-S,13552366592.0,Large Cap
DRI,0.0544288195669651,-0.28077492117881775,0.9133107662200928,0.02408364787697792,0.06919071078300476,0.5907226800918579,-0.24453066289424896,1.5678117275238037,-0.26707544922828674,0.45941898226737976,Consumer Discretionary-S,18834432000.0,Large Cap
DTE,0.06626297533512115,0.33994150161743164,0.4603904187679291,-0.3602446913719177,-0.370974600315094,0.7127378582954407,-0.21152426302433014,0.7552800178527832,-0.8911998271942139,-0.5779852271080017,Utilities-S,21675282432.0,Large Cap
DUK,0.1192290410399437,0.715692937374115,0.2874375581741333,-0.39027124643325806,-0.5132571458816528,1.1721738576889038,0.048890743404626846,0.19249016046524048,-1.0199065208435059,-0.6446398496627808,Utilities-S,70020079616.0,Large Cap
DVA,0.13005146384239197,-0.31434521079063416,2.9321277141571045,-0.8105035424232483,0.0445219948887825,-0.6382398009300232,-0.42970606684684753,0.493850976228714,-0.8141477704048157,-0.08380573987960815,Health Care-S,9329947648.0,Medium Cap
DVN,1.0423641204833984,0.14265000820159912,-0.27176886796951294,1.2682355642318726,0.6232098340988159,3.20581316947937,-0.13936519622802734,1.364055871963501,0.04803517088294029,-0.5844048261642456,Energy-S,32553439232.0,Large Cap
DXC,-0.5000763535499573,0.60984867811203,-0.0019243762362748384,-0.4908454418182373,0.7915539145469666,-0.6382398009300232,-0.539030909538269,0.5259683132171631,0.9446154236793518,-0.5637133717536926,Information Technology-S,4378741248.0,Medium Cap
DXCM,-0.29660120606422424,-0.3958931565284729,0.04053473472595215,0.8601088523864746,-0.048574235290288925,-0.6382398009300232,-0.03067784756422043,0.3155324459075928,0.8869493007659912,0.7639222145080566,Health Care-S,39012167680.0,Large Cap
EA,-0.08811013400554657,-0.11170204728841782,-0.6032414436340332,-0.537030816078186,-0.05097637698054314,-0.39624279737472534,-0.11081067472696304,1.2929567098617554,-0.6516156196594238,-0.3928336501121521,Communication Services-S,32769515520.0,Large Cap
EBAY,0.046558160334825516,-0.07954774051904678,0.24517066776752472,-1.0703999996185303,-0.22706003487110138,0.22800393402576447,-0.20158512890338898,0.9405187964439392,0.9730056524276733,-0.4447755515575409,Consumer Discretionary-S,23585198080.0,Large Cap
ECL,-0.15684731304645538,-0.22630347311496735,0.18402758240699768,-0.7001598477363586,-0.20134758949279785,-0.16811780631542206,-0.02040935307741165,0.07482744753360748,0.6638456583023071,-0.09132043272256851,Materials-S,52175470592.0,Large Cap
ED,0.2145964354276657,0.6770501732826233,-0.009859336540102959,-0.30701228976249695,-0.4187560975551605,0.8107229471206665,-0.13521483540534973,0.6477951407432556,-1.118727684020996,-0.3854447603225708,Utilities-S,31216324608.0,Large Cap
EFX,-0.14779724180698395,-0.22062836587429047,0.39484894275665283,0.5453936457633972,-0.29969432950019836,-0.3605722486972809,-0.16421902179718018,0.3784027099609375,0.7108027338981628,-0.09747879952192307,Industrials-S,25209141248.0,Large Cap
EG,0.30447447299957275,0.6943304538726807,-0.7681623101234436,0.42739132046699524,-0.29879310727119446,0.1423633098602295,-0.3349289894104004,0.8773496747016907,-0.5634245276451111,0.3969939649105072,Financials-S,15618785280.0,Large Cap
EIX,0.04922212287783623,0.43351462483406067,0.5554846525192261,0.2196180820465088,-0.5200312733650208,1.0802198648452759,-0.1783570796251297,0.15010395646095276,-0.455355703830719,-0.1493932604789734,Utilities-S,26891556864.0,Large Cap
EL,-0.15212544798851013,-0.24593180418014526,0.2696186304092407,-0.7586382031440735,-0.034971483051776886,-0.09766412526369095,-0.053323306143283844,0.8620470762252808,0.6050560474395752,-0.9138970375061035,Consumer Staples-S,55939289088.0,Large Cap
ELV,0.17975741624832153,0.15687964856624603,-0.3324996531009674,0.033421505242586136,-0.027353433892130852,-0.12156051397323608,0.14199687540531158,0.4231105446815491,-0.9757495522499084,-0.4880986213684082,Health Care-S,107882012672.0,Large Cap
EMN,0.29846492409706116,0.45049208402633667,0.049690499901771545,-0.7104490995407104,-0.3277093470096588,0.9201532602310181,-0.40949711203575134,0.6518237590789795,0.9355155229568481,-0.6013548970222473,Materials-S,10017982464.0,Large Cap
EMR,0.04914078116416931,-0.08148179203271866,-0.15964539349079132,-0.824375569820404,-0.24959416687488556,0.3332618474960327,-0.025775695219635963,0.417497456073761,0.2622261643409729,-0.2627423107624054,Industrials-S,56378478592.0,Large Cap
ENPH,-0.13806428015232086,-0.40126869082450867,0.2668978273868561,2.033421754837036,0.5148778557777405,-0.6382398009300232,-0.20934036374092102,2.65339732170105,1.283934473991394,-1.1114567518234253,Information Technology-S,17596614656.0,Large Cap
EOG,0.7006638050079346,0.20111742615699768,-0.763266384601593,0.38285088539123535,0.4583292305469513,0.5023322701454163,0.03628411516547203,0.3164643943309784,-0.13279297947883606,-0.12747174501419067,Energy-S,74774224896.0,Large Cap
EPAM,-0.053557898849248886,-0.05454634130001068,-0.9046393632888794,0.4296360909938812,-0.002199895214289427,-0.6382398009300232,-0.34312260150909424,0.8466763496398926,2.3421413898468018,-1.217644214630127,Information Technology-S,14672776192.0,Large Cap
EQIX,-0.2604620158672333,-0.18301138281822205,0.4846673309803009,0.024838848039507866,-0.019716860726475716,0.04063212499022484,0.05750821903347969,0.13482323288917542,0.10226362943649292,0.005579962395131588,Real Estate-S,73971474432.0,Large Cap
EQR,-0.08907194435596466,0.30683016777038574,-0.05163215845823288,-0.7551611065864563,-0.5384005904197693,0.953738272190094,-0.19194826483726501,0.24226783215999603,-0.36112284660339355,-0.5861862897872925,Real Estate-S,24693936128.0,Large Cap
EQT,1.5693299770355225,1.0044020414352417,-0.38892027735710144,0.8809117078781128,0.9035736918449402,-0.017323710024356842,-0.3208373785018921,1.3102213144302368,0.34598851203918457,-0.4637409448623657,Energy-S,17577123840.0,Large Cap
ES,0.13187314569950104,0.6449799537658691,0.2878299355506897,-0.16191701591014862,-0.5229120254516602,0.8708223700523376,-0.1942027509212494,0.5300382375717163,-0.8228474259376526,-0.7294583916664124,Utilities-S,22805790720.0,Large Cap
ESS,-0.10811755806207657,0.1850813776254654,0.25683099031448364,-0.8088570833206177,-0.44078558683395386,0.9525426030158997,-0.3116935193538666,0.5025722980499268,-0.5306597948074341,-0.681855320930481,Real Estate-S,15880636416.0,Large Cap
ETN,-0.05935036763548851,-0.08524161577224731,-0.34084269404411316,-0.47066691517829895,-0.31951704621315,0.051423825323581696,0.07694277912378311,0.1758226901292801,-0.08898266404867172,0.5396410226821899,Industrials-S,91003920384.0,Large Cap
ETR,0.132429838180542,0.6272286176681519,0.5205629467964172,-0.42604678869247437,-0.46904897689819336,1.0618096590042114,-0.23432746529579163,0.7351576089859009,-0.7714085578918457,-0.5739837884902954,Utilities-S,20718458880.0,Large Cap
ETSY,-0.620927631855011,-0.5611174702644348,3.469904899597168,0.0014816558687016368,-1.156212329864502,-0.6382398009300232,-0.38361412286758423,2.510420083999634,2.0013020038604736,-0.553550660610199,Consumer Discretionary-S,9177389056.0,Medium Cap
EVRG,0.12770964205265045,0.7615627646446228,0.17401306331157684,-0.455768883228302,-0.45842304825782776,1.0364453792572021,-0.33599570393562317,0.47998642921447754,-0.9421469569206238,-0.5634117722511292,Utilities-S,13111390208.0,Large Cap
EW,-0.1299513429403305,-0.2849133610725403,-0.8237301111221313,-0.06346472352743149,0.08824674040079117,-0.6382398009300232,-0.005635401234030724,0.15640373528003693,0.4801673889160156,-0.6233759522438049,Health Care-S,47314104320.0,Large Cap
EXC,0.10167229175567627,0.6101663112640381,0.31259870529174805,-1.4524668455123901,-0.4723646342754364,0.755520224571228,-0.07802240550518036,0.831633448600769,-0.548515796661377,-0.5092434287071228,Utilities-S,40306368512.0,Large Cap
EXPD,0.1336289346218109,-0.16991674900054932,-0.7759163975715637,-0.09451605379581451,0.7542523145675659,-0.1609470546245575,-0.26664742827415466,0.8187599182128906,0.24501219391822815,-0.012604265473783016,Industrials-S,17312821248.0,Large Cap
EXPE,0.01650283858180046,-0.26882699131965637,0.3828023076057434,0.24457968771457672,1.1958237886428833,-0.6382398009300232,-0.30152657628059387,1.4917962551116943,1.5514765977859497,-0.27422836422920227,Consumer Discretionary-S,15762980864.0,Large Cap
EXR,-0.011484014801681042,-0.18741482496261597,0.9045512676239014,0.00354339019395411,-0.26022881269454956,1.3641687631607056,-0.24504701793193817,0.7820327877998352,-0.058811794966459274,-0.7888919711112976,Real Estate-S,28530556928.0,Large Cap
F,0.23574970662593842,0.8157170414924622,0.9744225144386292,-0.11849550902843475,-0.49373266100883484,1.0314571857452393,0.004226658958941698,1.3403130769729614,1.391485333442688,-0.07824140042066574,Consumer Discretionary-S,48226873344.0,Large Cap
FANG,1.0345150232315063,0.6796146631240845,-0.3769650459289551,1.1762638092041016,0.2033683955669403,1.4771384000778198,-0.2056138664484024,1.045785665512085,0.10642795264720917,-0.08199045807123184,Energy-S,27096422400.0,Large Cap
FAST,-0.07686375826597214,-0.3000185787677765,-0.6751216650009155,-0.21598906815052032,0.46717604994773865,0.30062851309776306,-0.12742285430431366,0.4072808623313904,0.013878232799470425,-0.01378269586712122,Industrials-S,32874500096.0,Large Cap
FCX,0.03009519912302494,0.022333716973662376,-0.4646896719932556,0.1318034678697586,-0.2872004806995392,-0.020791849121451378,0.0004043582594022155,0.593410313129425,1.668397307395935,0.4814508855342865,Materials-S,57617985536.0,Large Cap
FDS,-0.07008539885282516,-0.2843218445777893,0.2814750373363495,-0.08692280203104019,0.016257477924227715,-0.2688082754611969,-0.3050607442855835,0.6962226033210754,0.03426479175686836,-0.3805944323539734,Financials-S,16433764352.0,Large Cap
FDX,0.2029009759426117,0.274645060300827,0.283953458070755,0.07397229224443436,-0.06160474568605423,0.16601192951202393,0.01793641969561577,0.7421191930770874,-0.0052182236686348915,-0.24688979983329773,Industrials-S,65538473984.0,Large Cap
FE,-0.07822021096944809,0.33312371373176575,0.552427351474762,-0.5930784344673157,-0.37981507182121277,0.9951168298721313,-0.21827451884746552,0.6206027865409851,-0.8494083881378174,-0.28138554096221924,Utilities-S,,Small Cap
FFIV,0.06401515752077103,0.06540583819150925,-0.8654858469963074,-0.3790675699710846,-0.12530092895030975,-0.6382398009300232,-0.4342074692249298,1.1325337886810303,0.15738949179649353,-0.56559157371521,Information Technology-S,9559599104.0,Medium Cap
FI,-0.012851088307797909,0.22032056748867035,-0.22395043075084686,0.7574447989463806,-0.2949609160423279,-0.6382398009300232,0.06885872781276703,0.49310043454170227,-0.17679129540920258,0.029212066903710365,Financials-S,74818052096.0,Large Cap
FICO,-0.1757843941450119,-0.5432485342025757,3.991335153579712,0.058533117175102234,0.6961680054664612,-0.6382398009300232,-0.24605610966682434,0.7248836159706116,0.7650122046470642,1.222426414489746,Information Technology-S,22081646592.0,Large Cap
FIS,-2.802478075027466,0.9676596522331238,-0.20799769461154938,-1.0737332105636597,-1.1266025304794312,0.8216863870620728,-0.12645170092582703,0.7590276002883911,0.36569398641586304,-1.3560560941696167,Financials-S,33012152320.0,Large Cap
FITB,0.7434453368186951,1.1136679649353027,-0.4667365252971649,-0.5639101266860962,-0.4107030928134918,1.4092978239059448,-0.2687516510486603,0.8585233688354492,0.26813480257987976,-0.8361727595329285,Financials-S,18009516032.0,Large Cap
FLT,0.12394829094409943,-0.19796332716941833,0.6328270435333252,-0.14296819269657135,-0.3253292143344879,-0.6382398009300232,-0.2646772265434265,0.46873968839645386,0.7078317999839783,-0.14769382774829865,Financials-S,20093487104.0,Large Cap
FMC,0.20144140720367432,-0.0012206119718030095,0.09240736067295074,-0.12206432968378067,-0.3322863280773163,0.26496776938438416,-0.34681954979896545,0.8965145349502563,-0.0016067181713879108,-0.349222868680954,Materials-S,11062659072.0,Large Cap
FOX,0.1656920611858368,0.611197292804718,-0.07819768041372299,-0.8018999695777893,-0.309418261051178,0.037328388541936874,-0.289070725440979,1.4412343502044678,-0.5583288073539734,-0.37657907605171204,Communication Services-S,15375091712.0,Large Cap
FOXA,0.1656920611858368,0.611197292804718,-0.07819768041372299,-0.8018999695777893,-0.309418261051178,0.037328388541936874,-0.289070725440979,1.4412343502044678,-0.5583288073539734,-0.37657907605171204,Communication Services-S,15395232768.0,Large Cap
FRT,-0.008518184535205364,0.15007036924362183,0.5153849720954895,-0.5417265892028809,-0.4680170714855194,1.2025961875915527,-0.4648898243904114,0.6028501987457275,0.14417417347431183,-0.5049570202827454,Real Estate-S,8073071616.0,Medium Cap
FSLR,-0.19924171268939972,0.039728183299303055,-0.9111761450767517,0.5521941184997559,-0.4213511049747467,-0.6382398009300232,-0.24326489865779877,1.7560487985610962,0.29076361656188965,2.197564125061035,Information Technology-S,19477309440.0,Large Cap
FTNT,-0.20804661512374878,-0.4745085537433624,0.47880905866622925,0.8278582692146301,1.0672430992126465,-0.6382398009300232,0.005956449545919895,0.2785109281539917,1.161363959312439,0.19817672669887543,Information Technology-S,47614984192.0,Large Cap
FTV,-0.06561087816953659,0.2011348456144333,-0.5339121222496033,-0.7807861566543579,-0.28889405727386475,-0.48043712973594666,-0.18543612957000732,0.42361655831336975,0.38539040088653564,0.03103644959628582,Industrials-S,27665565696.0,Large Cap
GD,0.1262136548757553,0.09456072747707367,-0.36788904666900635,-0.6880660057067871,-0.270663321018219,0.34299004077911377,0.009117628447711468,0.4802652597427368,-0.7726885676383972,-0.4124746024608612,Industrials-S,61748674560.0,Large Cap
